type;start_date;zipcode;visitation_sum;year
indoor;2019-08-01;77022;47622;2019
indoor;2019-08-01;77023;27569;2019
indoor;2019-08-01;77024;2740709;2019
indoor;2019-08-01;77025;43630;2019
indoor;2019-08-01;77026;8598;2019
indoor;2019-08-01;77027;1334915;2019
indoor;2019-08-01;77028;2846;2019
indoor;2019-08-01;77029;128914;2019
indoor;2019-08-01;77030;4881818;2019
indoor;2019-08-01;77031;37346;2019
indoor;2019-08-01;77032;47177;2019
indoor;2019-08-01;77033;0;2019
indoor;2019-08-01;77034;279939;2019
indoor;2019-08-01;77035;8232;2019
indoor;2019-08-01;77036;413866;2019
indoor;2019-08-01;77037;41069;2019
indoor;2019-08-01;77038;0;2019
indoor;2019-08-01;77039;21590;2019
indoor;2019-08-01;77040;226101;2019
indoor;2019-08-01;77041;107872;2019
indoor;2019-08-01;77042;534087;2019
indoor;2019-08-01;77043;1584338;2019
indoor;2019-08-01;77044;21860;2019
indoor;2019-08-01;77045;2690;2019
indoor;2019-08-01;77046;113516;2019
indoor;2019-08-01;77047;100606;2019
indoor;2019-08-01;77048;96;2019
indoor;2019-08-01;77049;0;2019
indoor;2019-08-01;77050;0;2019
indoor;2019-08-01;77051;0;2019
indoor;2019-08-01;77053;1128;2019
indoor;2019-08-01;77054;49161429;2019
indoor;2019-08-01;77055;351397;2019
indoor;2019-08-01;77056;2080602;2019
indoor;2019-08-01;77057;898503;2019
indoor;2019-08-01;77058;5435422;2019
indoor;2019-08-01;77059;66720;2019
indoor;2019-08-01;77060;45275;2019
indoor;2019-08-01;77061;18832;2019
indoor;2019-08-01;77062;33379;2019
indoor;2019-08-01;77063;1099855;2019
indoor;2019-08-01;77064;228367;2019
indoor;2019-08-01;77065;1125696;2019
indoor;2019-08-01;77066;167538;2019
indoor;2019-08-01;77067;24642;2019
indoor;2019-08-01;77068;120345;2019
indoor;2019-08-01;77069;48330;2019
indoor;2019-08-01;77070;1457229;2019
indoor;2019-08-01;77071;11028;2019
indoor;2019-08-01;77072;52177;2019
indoor;2019-08-01;77073;21087;2019
indoor;2019-08-01;77074;569619;2019
indoor;2019-08-01;77075;49436;2019
indoor;2019-08-01;77076;3672;2019
indoor;2019-08-01;77077;708536;2019
indoor;2019-08-01;77078;4744;2019
indoor;2019-08-01;77079;320162;2019
indoor;2019-08-01;77080;125055;2019
indoor;2019-08-01;77081;82572;2019
indoor;2019-08-01;77082;218012;2019
indoor;2019-08-01;77083;138241;2019
indoor;2019-08-01;77084;1528377;2019
indoor;2019-08-01;77085;284;2019
indoor;2019-08-01;77086;2485;2019
indoor;2019-08-01;77087;47394;2019
indoor;2019-08-01;77088;12873;2019
indoor;2019-08-01;77089;177594;2019
indoor;2019-08-01;77090;771880;2019
indoor;2019-08-01;77091;1818;2019
indoor;2019-08-01;77092;259926;2019
indoor;2019-08-01;77093;5674;2019
indoor;2019-08-01;77094;28766;2019
indoor;2019-08-01;77095;459917;2019
indoor;2019-08-01;77096;255618;2019
indoor;2019-08-01;77098;306967;2019
indoor;2019-08-01;77099;1263599;2019
indoor;2019-09-01;77002;60412159;2019
indoor;2019-09-01;77003;387702;2019
indoor;2019-09-01;77004;1418545;2019
indoor;2019-09-01;77005;7826319;2019
indoor;2019-09-01;77006;774365;2019
indoor;2019-09-01;77007;739471;2019
indoor;2019-09-01;77008;479354;2019
indoor;2019-09-01;77009;85488;2019
indoor;2019-09-01;77010;0;2019
indoor;2019-09-01;77011;0;2019
indoor;2019-09-01;77012;22300;2019
indoor;2019-09-01;77013;44;2019
indoor;2019-09-01;77014;117098;2019
indoor;2019-09-01;77015;75882;2019
indoor;2019-09-01;77016;2330;2019
indoor;2019-09-01;77017;10164;2019
indoor;2019-09-01;77018;265488;2019
indoor;2019-09-01;77019;1430572;2019
indoor;2019-09-01;77020;25530;2019
indoor;2019-09-01;77021;9684;2019
indoor;2019-09-01;77022;48328;2019
indoor;2019-09-01;77023;38443;2019
indoor;2019-09-01;77024;2157588;2019
indoor;2019-09-01;77025;41390;2019
indoor;2019-09-01;77026;4694;2019
indoor;2019-09-01;77027;1421194;2019
indoor;2019-09-01;77028;3210;2019
indoor;2019-09-01;77029;132944;2019
indoor;2019-09-01;77030;2310903;2019
indoor;2019-09-01;77031;37538;2019
indoor;2019-09-01;77032;44005;2019
indoor;2019-09-01;77033;0;2019
indoor;2019-09-01;77034;331895;2019
indoor;2019-09-01;77035;7020;2019
indoor;2019-09-01;77036;407474;2019
indoor;2019-09-01;77037;40514;2019
indoor;2019-09-01;77038;0;2019
indoor;2019-09-01;77039;13250;2019
indoor;2019-09-01;77040;370259;2019
indoor;2019-09-01;77041;96338;2019
indoor;2019-09-01;77042;499256;2019
indoor;2019-09-01;77043;4162077;2019
indoor;2019-09-01;77044;13964;2019
indoor;2019-09-01;77045;1821;2019
indoor;2019-09-01;77046;107335;2019
indoor;2019-09-01;77047;69706;2019
indoor;2019-09-01;77048;516;2019
indoor;2019-09-01;77049;0;2019
indoor;2019-09-01;77050;0;2019
indoor;2019-09-01;77051;0;2019
indoor;2019-09-01;77053;832;2019
indoor;2019-09-01;77054;78391636;2019
indoor;2019-09-01;77055;275602;2019
indoor;2019-09-01;77056;1970962;2019
indoor;2019-09-01;77057;916484;2019
indoor;2019-09-01;77058;1726793;2019
indoor;2019-09-01;77059;45415;2019
indoor;2019-09-01;77060;51396;2019
indoor;2019-09-01;77061;22176;2019
indoor;2019-09-01;77062;24331;2019
indoor;2019-09-01;77063;845142;2019
indoor;2019-09-01;77064;268330;2019
indoor;2019-09-01;77065;971598;2019
indoor;2019-09-01;77066;132818;2019
indoor;2019-09-01;77067;12712;2019
indoor;2019-09-01;77068;61760;2019
indoor;2019-09-01;77069;42878;2019
indoor;2019-09-01;77070;1244711;2019
indoor;2019-09-01;77071;12635;2019
indoor;2019-09-01;77072;44855;2019
indoor;2019-09-01;77073;27886;2019
indoor;2019-09-01;77074;804536;2019
indoor;2019-09-01;77075;20509;2019
indoor;2019-09-01;77076;8254;2019
indoor;2019-09-01;77077;895941;2019
indoor;2019-09-01;77078;11074;2019
indoor;2019-09-01;77079;381791;2019
indoor;2019-09-01;77080;148828;2019
indoor;2019-09-01;77081;98823;2019
indoor;2019-09-01;77082;239929;2019
indoor;2019-09-01;77083;125528;2019
indoor;2019-09-01;77084;909888;2019
indoor;2019-09-01;77085;1074;2019
indoor;2019-09-01;77086;2740;2019
indoor;2019-09-01;77087;46461;2019
indoor;2019-09-01;77088;20656;2019
indoor;2019-09-01;77089;176753;2019
indoor;2019-09-01;77090;620452;2019
indoor;2019-09-01;77091;636;2019
indoor;2019-09-01;77092;212376;2019
indoor;2019-09-01;77093;4218;2019
indoor;2019-09-01;77094;25466;2019
indoor;2019-09-01;77095;416490;2019
indoor;2019-09-01;77096;222285;2019
indoor;2019-09-01;77098;241747;2019
indoor;2019-09-01;77099;1315790;2019
indoor;2019-10-01;77002;76081502;2019
indoor;2019-10-01;77003;345783;2019
indoor;2019-10-01;77004;1829820;2019
indoor;2019-10-01;77005;6263011;2019
indoor;2019-10-01;77006;884222;2019
indoor;2019-10-01;77007;683932;2019
indoor;2019-10-01;77008;408667;2019
indoor;2019-10-01;77009;97334;2019
indoor;2019-10-01;77010;0;2019
indoor;2019-10-01;77011;0;2019
indoor;2019-10-01;77012;26200;2019
indoor;2019-10-01;77013;140;2019
indoor;2019-10-01;77014;127667;2019
indoor;2019-10-01;77015;92230;2019
indoor;2019-10-01;77016;1520;2019
indoor;2019-10-01;77017;11595;2019
indoor;2019-10-01;77018;243597;2019
indoor;2019-10-01;77019;1392497;2019
indoor;2019-10-01;77020;31673;2019
indoor;2019-10-01;77021;14509;2019
indoor;2019-10-01;77022;65764;2019
indoor;2019-10-01;77023;49102;2019
indoor;2019-10-01;77024;1818502;2019
indoor;2019-10-01;77025;43020;2019
indoor;2019-10-01;77026;5384;2019
indoor;2019-10-01;77027;1468520;2019
indoor;2019-10-01;77028;3615;2019
indoor;2019-10-01;77029;146472;2019
indoor;2019-10-01;77030;3629482;2019
indoor;2019-10-01;77031;45249;2019
indoor;2019-10-01;77032;39551;2019
indoor;2019-10-01;77033;0;2019
indoor;2019-10-01;77034;392383;2019
indoor;2019-10-01;77035;13400;2019
indoor;2019-10-01;77036;379680;2019
indoor;2019-10-01;77037;42968;2019
indoor;2019-10-01;77038;0;2019
indoor;2019-10-01;77039;10046;2019
indoor;2019-10-01;77040;223976;2019
indoor;2019-10-01;77041;118038;2019
indoor;2019-10-01;77042;415994;2019
indoor;2019-10-01;77043;4347406;2019
indoor;2019-10-01;77044;19152;2019
indoor;2019-10-01;77045;2295;2019
indoor;2019-10-01;77046;109280;2019
indoor;2019-10-01;77047;53163;2019
indoor;2019-10-01;77048;420;2019
indoor;2019-10-01;77049;0;2019
indoor;2019-10-01;77050;0;2019
indoor;2019-10-01;77051;0;2019
indoor;2019-10-01;77053;1652;2019
indoor;2019-10-01;77054;47730496;2019
indoor;2019-10-01;77055;283089;2019
indoor;2019-10-01;77056;1708390;2019
indoor;2019-10-01;77057;851490;2019
indoor;2019-10-01;77058;1843711;2019
indoor;2019-10-01;77059;50874;2019
indoor;2019-10-01;77060;43386;2019
indoor;2019-10-01;77061;18942;2019
indoor;2019-10-01;77062;27628;2019
indoor;2019-10-01;77063;244742;2019
indoor;2019-10-01;77064;212849;2019
indoor;2019-10-01;77065;917348;2019
indoor;2019-10-01;77066;135763;2019
indoor;2019-10-01;77067;9564;2019
indoor;2019-10-01;77068;47008;2019
indoor;2019-10-01;77069;41947;2019
indoor;2019-10-01;77070;1272049;2019
indoor;2019-10-01;77071;12424;2019
indoor;2019-10-01;77072;56682;2019
indoor;2019-10-01;77073;35287;2019
indoor;2019-10-01;77074;895177;2019
indoor;2019-10-01;77075;27628;2019
indoor;2019-10-01;77076;4014;2019
indoor;2019-10-01;77077;1090909;2019
indoor;2019-10-01;77078;11805;2019
indoor;2019-10-01;77079;459209;2019
indoor;2019-10-01;77080;151853;2019
indoor;2019-10-01;77081;105212;2019
indoor;2019-10-01;77082;292940;2019
indoor;2019-10-01;77083;123261;2019
indoor;2019-10-01;77084;971056;2019
indoor;2019-10-01;77085;520;2019
indoor;2019-10-01;77086;1889;2019
indoor;2019-10-01;77087;48711;2019
indoor;2019-10-01;77088;10845;2019
indoor;2019-10-01;77089;208225;2019
indoor;2019-10-01;77090;665607;2019
indoor;2019-10-01;77091;1153;2019
indoor;2019-10-01;77092;207482;2019
indoor;2019-10-01;77093;5563;2019
indoor;2019-10-01;77094;34470;2019
indoor;2019-10-01;77095;416579;2019
indoor;2019-10-01;77096;184751;2019
indoor;2019-10-01;77098;225126;2019
indoor;2019-10-01;77099;1308772;2019
indoor;2019-11-01;77002;15985585;2019
indoor;2019-11-01;77003;176811;2019
indoor;2019-11-01;77004;1744275;2019
indoor;2019-11-01;77005;5772984;2019
indoor;2019-11-01;77006;939942;2019
indoor;2019-11-01;77007;639532;2019
indoor;2019-11-01;77008;375558;2019
indoor;2019-11-01;77009;97433;2019
indoor;2019-11-01;77010;0;2019
indoor;2019-11-01;77011;0;2019
indoor;2019-11-01;77012;16340;2019
indoor;2019-11-01;77013;87;2019
indoor;2019-11-01;77014;107078;2019
indoor;2019-11-01;77015;83483;2019
indoor;2019-11-01;77016;1566;2019
indoor;2019-11-01;77017;13306;2019
indoor;2019-11-01;77018;218269;2019
indoor;2019-11-01;77019;1216912;2019
indoor;2019-11-01;77020;168249;2019
indoor;2019-11-01;77021;13205;2019
indoor;2019-11-01;77022;70593;2019
indoor;2019-11-01;77023;54505;2019
indoor;2019-11-01;77024;1693535;2019
indoor;2019-11-01;77025;32395;2019
indoor;2019-11-01;77026;4967;2019
indoor;2019-11-01;77027;1361300;2019
indoor;2019-11-01;77028;2996;2019
indoor;2019-11-01;77029;154157;2019
indoor;2019-11-01;77030;4440686;2019
indoor;2019-11-01;77031;40030;2019
indoor;2019-11-01;77032;35280;2019
indoor;2019-11-01;77033;0;2019
indoor;2019-11-01;77034;340014;2019
indoor;2019-11-01;77035;7770;2019
indoor;2019-11-01;77036;347099;2019
indoor;2019-11-01;77037;34952;2019
indoor;2019-11-01;77038;0;2019
indoor;2019-11-01;77039;13231;2019
indoor;2019-11-01;77040;300265;2019
indoor;2019-11-01;77041;101644;2019
indoor;2019-11-01;77042;375246;2019
indoor;2019-11-01;77043;3809319;2019
indoor;2019-11-01;77044;17371;2019
indoor;2019-11-01;77045;2589;2019
indoor;2019-11-01;77046;67347;2019
indoor;2019-11-01;77047;97485;2019
indoor;2019-11-01;77048;77;2019
indoor;2019-11-01;77049;0;2019
indoor;2019-11-01;77050;0;2019
indoor;2019-11-01;77051;0;2019
indoor;2019-11-01;77053;1192;2019
indoor;2019-11-01;77054;64355654;2019
indoor;2019-11-01;77055;272911;2019
indoor;2019-11-01;77056;2164543;2019
indoor;2019-11-01;77057;750659;2019
indoor;2019-11-01;77058;3642917;2019
indoor;2019-11-01;77059;61095;2019
indoor;2019-11-01;77060;26873;2019
indoor;2019-11-01;77061;25532;2019
indoor;2019-11-01;77062;31547;2019
indoor;2019-11-01;77063;216710;2019
indoor;2019-11-01;77064;236616;2019
indoor;2019-11-01;77065;946680;2019
indoor;2019-11-01;77066;121520;2019
indoor;2019-11-01;77067;11130;2019
indoor;2019-11-01;77068;49602;2019
indoor;2019-11-01;77069;44603;2019
indoor;2019-11-01;77070;1244191;2019
indoor;2019-11-01;77071;14340;2019
indoor;2019-11-01;77072;55807;2019
indoor;2019-11-01;77073;52486;2019
indoor;2019-11-01;77074;637733;2019
indoor;2019-11-01;77075;37502;2019
indoor;2019-11-01;77076;3951;2019
indoor;2019-11-01;77077;879000;2019
indoor;2019-11-01;77078;9492;2019
indoor;2019-11-01;77079;360831;2019
indoor;2019-11-01;77080;133535;2019
indoor;2019-11-01;77081;106163;2019
indoor;2019-11-01;77082;328089;2019
indoor;2019-11-01;77083;111519;2019
indoor;2019-11-01;77084;1094849;2019
indoor;2019-11-01;77085;550;2019
indoor;2019-11-01;77086;1892;2019
indoor;2019-11-01;77087;48091;2019
indoor;2019-11-01;77088;11310;2019
indoor;2019-11-01;77089;167712;2019
indoor;2019-11-01;77090;457420;2019
indoor;2019-11-01;77091;1332;2019
indoor;2019-11-01;77092;200623;2019
indoor;2019-11-01;77093;5400;2019
indoor;2019-11-01;77094;24072;2019
indoor;2019-11-01;77095;439424;2019
indoor;2019-11-01;77096;250291;2019
indoor;2019-11-01;77098;356551;2019
indoor;2019-11-01;77099;1565442;2019
indoor;2019-12-01;77002;16912299;2019
indoor;2019-12-01;77003;225520;2019
indoor;2019-12-01;77004;1415221;2019
indoor;2019-12-01;77005;3189971;2019
indoor;2019-12-01;77006;947881;2019
indoor;2019-12-01;77007;653704;2019
indoor;2019-12-01;77008;514154;2019
indoor;2019-12-01;77009;98589;2019
indoor;2019-12-01;77010;0;2019
indoor;2019-12-01;77011;0;2019
indoor;2019-12-01;77012;21194;2019
indoor;2019-12-01;77013;267;2019
indoor;2019-12-01;77014;169358;2019
indoor;2019-12-01;77015;81000;2019
indoor;2019-12-01;77016;1176;2019
indoor;2019-12-01;77017;17551;2019
indoor;2019-12-01;77018;241526;2019
indoor;2019-12-01;77019;1533462;2019
indoor;2019-12-01;77020;174554;2019
indoor;2019-12-01;77021;11903;2019
indoor;2019-12-01;77022;57437;2019
indoor;2019-12-01;77023;36251;2019
indoor;2019-12-01;77024;2636260;2019
indoor;2019-12-01;77025;37299;2019
indoor;2019-12-01;77026;8688;2019
indoor;2019-12-01;77027;1590040;2019
indoor;2019-12-01;77028;2194;2019
indoor;2019-12-01;77029;170937;2019
indoor;2019-12-01;77030;6496327;2019
indoor;2019-12-01;77031;52357;2019
indoor;2019-12-01;77032;38440;2019
indoor;2019-12-01;77033;0;2019
indoor;2019-12-01;77034;316579;2019
indoor;2019-12-01;77035;9660;2019
indoor;2019-12-01;77036;386132;2019
indoor;2019-12-01;77037;36912;2019
indoor;2019-12-01;77038;0;2019
indoor;2019-12-01;77039;19784;2019
indoor;2019-12-01;77040;754433;2019
indoor;2019-12-01;77041;126173;2019
indoor;2019-12-01;77042;462458;2019
indoor;2019-12-01;77043;2628936;2019
indoor;2019-12-01;77044;18607;2019
indoor;2019-12-01;77045;4760;2019
indoor;2019-12-01;77046;63740;2019
indoor;2019-12-01;77047;88396;2019
indoor;2019-12-01;77048;3;2019
indoor;2019-12-01;77049;0;2019
indoor;2019-12-01;77050;0;2019
indoor;2019-12-01;77051;0;2019
indoor;2019-12-01;77053;1788;2019
indoor;2019-12-01;77054;83431429;2019
indoor;2019-12-01;77055;265541;2019
indoor;2019-12-01;77056;3253052;2019
indoor;2019-12-01;77057;957959;2019
indoor;2019-12-01;77058;6846714;2019
indoor;2019-12-01;77059;54874;2019
indoor;2019-12-01;77060;25324;2019
indoor;2019-12-01;77061;29500;2019
indoor;2019-12-01;77062;34293;2019
indoor;2019-12-01;77063;236429;2019
indoor;2019-12-01;77064;219599;2019
indoor;2019-12-01;77065;1008500;2019
indoor;2019-12-01;77066;115209;2019
indoor;2019-12-01;77067;15043;2019
indoor;2019-12-01;77068;94932;2019
indoor;2019-12-01;77069;43478;2019
indoor;2019-12-01;77070;1489807;2019
indoor;2019-12-01;77071;8396;2019
indoor;2019-12-01;77072;59924;2019
indoor;2019-12-01;77073;53157;2019
indoor;2019-12-01;77074;525119;2019
indoor;2019-12-01;77075;69883;2019
indoor;2019-12-01;77076;4010;2019
indoor;2019-12-01;77077;752398;2019
indoor;2019-12-01;77078;12818;2019
indoor;2019-12-01;77079;410816;2019
indoor;2019-12-01;77080;119596;2019
indoor;2019-12-01;77081;126268;2019
indoor;2019-12-01;77082;307224;2019
indoor;2019-12-01;77083;132287;2019
indoor;2019-12-01;77084;1562695;2019
indoor;2019-12-01;77085;568;2019
indoor;2019-12-01;77086;3172;2019
indoor;2019-12-01;77087;52792;2019
indoor;2019-12-01;77088;10517;2019
indoor;2019-12-01;77089;209415;2019
indoor;2019-12-01;77090;539206;2019
indoor;2019-12-01;77091;250;2019
indoor;2019-12-01;77092;213355;2019
indoor;2019-12-01;77093;3088;2019
indoor;2019-12-01;77094;29460;2019
indoor;2019-12-01;77095;410565;2019
indoor;2019-12-01;77096;248482;2019
indoor;2019-12-01;77098;354636;2019
indoor;2019-12-01;77099;1693406;2019
indoor;2020-01-01;77002;19562585;2020
indoor;2020-01-01;77003;494583;2020
indoor;2020-01-01;77004;2576899;2020
indoor;2020-01-01;77005;7779875;2020
indoor;2020-01-01;77006;1312154;2020
indoor;2020-01-01;77007;961355;2020
indoor;2020-01-01;77008;701082;2020
indoor;2020-01-01;77009;141161;2020
indoor;2020-01-01;77010;0;2020
indoor;2020-01-01;77011;0;2020
indoor;2020-01-01;77012;35051;2020
indoor;2020-01-01;77013;840;2020
indoor;2020-01-01;77014;188502;2020
indoor;2020-01-01;77015;131752;2020
indoor;2020-01-01;77016;1663;2020
indoor;2020-01-01;77017;40581;2020
indoor;2020-01-01;77018;410142;2020
indoor;2020-01-01;77019;1871165;2020
indoor;2020-01-01;77020;203031;2020
indoor;2020-01-01;77021;17740;2020
indoor;2020-01-01;77022;93889;2020
indoor;2020-01-01;77023;65385;2020
indoor;2020-01-01;77024;2876164;2020
indoor;2020-01-01;77025;52987;2020
indoor;2020-01-01;77026;7783;2020
indoor;2020-01-01;77027;2181912;2020
indoor;2020-01-01;77028;7266;2020
indoor;2020-01-01;77029;367742;2020
indoor;2020-01-01;77030;5313820;2020
indoor;2020-01-01;77031;105113;2020
indoor;2020-01-01;77032;44900;2020
indoor;2020-01-01;77033;0;2020
indoor;2020-01-01;77034;506690;2020
indoor;2020-01-01;77035;12426;2020
indoor;2020-01-01;77036;427385;2020
indoor;2020-01-01;77037;56354;2020
indoor;2020-01-01;77038;0;2020
indoor;2020-01-01;77039;46861;2020
indoor;2020-01-01;77040;1370174;2020
indoor;2020-01-01;77041;224568;2020
indoor;2020-01-01;77042;622047;2020
indoor;2020-01-01;77043;3478540;2020
indoor;2020-01-01;77044;19999;2020
indoor;2020-01-01;77045;4131;2020
indoor;2020-01-01;77046;191774;2020
indoor;2020-01-01;77047;147044;2020
indoor;2020-01-01;77048;628;2020
indoor;2020-01-01;77049;0;2020
indoor;2020-01-01;77050;0;2020
indoor;2020-01-01;77051;0;2020
indoor;2020-01-01;77053;3766;2020
indoor;2020-01-01;77054;63240713;2020
indoor;2020-01-01;77055;372908;2020
indoor;2020-01-01;77056;2671280;2020
indoor;2020-01-01;77057;1454347;2020
indoor;2020-01-01;77058;4588201;2020
indoor;2020-01-01;77059;70318;2020
indoor;2020-01-01;77060;54548;2020
indoor;2020-01-01;77061;33234;2020
indoor;2020-01-01;77062;54975;2020
indoor;2020-01-01;77063;310629;2020
indoor;2020-01-01;77064;335447;2020
indoor;2020-01-01;77065;1261621;2020
indoor;2020-01-01;77066;205556;2020
indoor;2020-01-01;77067;23238;2020
indoor;2020-01-01;77068;78897;2020
indoor;2020-01-01;77069;54054;2020
indoor;2020-01-01;77070;2135991;2020
indoor;2020-01-01;77071;18871;2020
indoor;2020-01-01;77072;83411;2020
indoor;2020-01-01;77073;89850;2020
indoor;2020-01-01;77074;940024;2020
indoor;2020-01-01;77075;49320;2020
indoor;2020-01-01;77076;6886;2020
indoor;2020-01-01;77077;1327497;2020
indoor;2020-01-01;77078;11304;2020
indoor;2020-01-01;77079;523206;2020
indoor;2020-01-01;77080;269022;2020
indoor;2020-01-01;77081;138655;2020
indoor;2020-01-01;77082;331700;2020
indoor;2020-01-01;77083;176028;2020
indoor;2020-01-01;77084;1838772;2020
indoor;2020-01-01;77085;685;2020
indoor;2020-01-01;77086;6051;2020
indoor;2020-01-01;77087;76364;2020
indoor;2020-01-01;77088;20506;2020
indoor;2020-01-01;77089;314618;2020
indoor;2020-01-01;77090;841820;2020
indoor;2020-01-01;77091;920;2020
indoor;2020-01-01;77092;290607;2020
indoor;2020-01-01;77093;7380;2020
indoor;2020-01-01;77094;45525;2020
indoor;2020-01-01;77095;721513;2020
indoor;2020-01-01;77096;302709;2020
indoor;2020-01-01;77098;584243;2020
indoor;2020-01-01;77099;1853845;2020
indoor;2020-02-01;77002;18575430;2020
indoor;2020-02-01;77003;373647;2020
indoor;2020-02-01;77004;2137876;2020
indoor;2020-02-01;77005;7718978;2020
indoor;2020-02-01;77006;846590;2020
indoor;2020-02-01;77007;675223;2020
indoor;2020-02-01;77008;500802;2020
indoor;2020-02-01;77009;81844;2020
indoor;2020-02-01;77010;0;2020
indoor;2020-02-01;77011;0;2020
indoor;2020-02-01;77012;16703;2020
indoor;2020-02-01;77013;80;2020
indoor;2020-02-01;77014;109115;2020
indoor;2020-02-01;77015;100120;2020
indoor;2020-02-01;77016;2010;2020
indoor;2020-02-01;77017;50536;2020
indoor;2020-02-01;77018;289825;2020
indoor;2020-02-01;77019;1198607;2020
indoor;2020-02-01;77020;297810;2020
indoor;2020-02-01;77021;16309;2020
indoor;2020-02-01;77022;49840;2020
indoor;2020-02-01;77023;61576;2020
indoor;2020-02-01;77024;2362391;2020
indoor;2020-02-01;77025;35173;2020
indoor;2020-02-01;77026;5331;2020
indoor;2020-02-01;77027;1516045;2020
indoor;2020-02-01;77028;4589;2020
indoor;2020-02-01;77029;216841;2020
indoor;2020-02-01;77030;3668297;2020
indoor;2020-02-01;77031;45819;2020
